date,AAPL_value,AAPL_momentum,AAPL_quality,MSFT_value,MSFT_momentum,MSFT_quality,NVDA_value,NVDA_momentum,NVDA_quality,AMD_value,AMD_momentum,AMD_quality,BA_value,BA_momentum,BA_quality,HON_value,HON_momentum,HON_quality,LMT_value,LMT_momentum,LMT_quality,JPM_value,JPM_momentum,JPM_quality,XOM_value,XOM_momentum,XOM_quality,PEP_value,PEP_momentum,PEP_quality
2021-09-01,0.006916,0.029168,-0.012074,-0.154429,-0.007384,0.156651,0.079016,-0.068719,0.003071,-0.072593,-0.076171,-0.048927,0.086589,-0.074097,-0.139978,-0.090191,-0.038003,0.025587,0.002885,0.107009,0.237342,0.017044,0.133718,0.064217,-0.092431,0.245862,-0.080879,-0.118615,0.037299,-0.005387
2021-09-02,-0.007976,0.005930,-0.028770,-0.183556,-0.033878,0.144566,0.060705,-0.073734,-0.004374,-0.049983,-0.044805,-0.061142,0.043825,-0.048415,-0.136317,-0.122292,-0.036635,0.002224,0.031726,0.096306,0.249639,-0.003026,0.116446,0.055855,-0.088594,0.235641,-0.105506,-0.120567,0.020346,-0.007490
2021-09-03,0.003880,0.041695,-0.011079,-0.189455,-0.052990,0.165642,0.062172,-0.090867,0.041279,-0.043305,-0.048221,-0.068019,0.066496,-0.057774,-0.136866,-0.087440,-0.017664,-0.007578,0.029057,0.097836,0.199831,0.021576,0.076408,0.089644,-0.113654,0.271635,-0.110372,-0.096674,0.028321,-0.016302
2021-09-04,-0.003987,0.018207,-0.047167,-0.193864,-0.060483,0.183482,0.034620,-0.104216,0.048467,-0.030289,-0.030945,-0.056370,0.062758,-0.054735,-0.118435,-0.059909,-0.019483,-0.010222,0.046206,0.080649,0.191656,0.040018,0.061427,0.092177,-0.117616,0.264324,-0.095036,-0.100028,0.003222,-0.007323
2021-09-05,0.002203,0.003416,-0.029959,-0.200249,-0.045306,0.201241,0.025013,-0.093273,0.071351,-0.038940,-0.033593,-0.072725,0.072300,-0.014952,-0.118353,-0.055831,-0.035405,-0.039253,0.054409,0.125147,0.176595,0.101366,0.048140,0.091080,-0.071669,0.286203,-0.050821,-0.047077,-0.011555,-0.010408
2021-09-06,0.027054,-0.016895,-0.035279,-0.221134,-0.067097,0.195904,0.021483,-0.087948,0.100228,-0.054109,-0.069408,-0.064175,0.071540,-0.024589,-0.135841,-0.062265,-0.047105,-0.038671,0.057091,0.121786,0.159151,0.109255,0.037467,0.076284,-0.086452,0.282733,-0.073352,-0.046082,-0.001726,-0.020369
2021-09-07,0.022945,-0.059047,-0.009644,-0.169881,-0.061985,0.213196,0.055519,-0.083782,0.130359,-0.030823,-0.088050,-0.054764,0.042361,0.002706,-0.161337,-0.063223,-0.097609,-0.066294,0.028094,0.117795,0.150688,0.108622,0.048684,0.101081,-0.105932,0.257741,-0.077044,-0.023348,-0.027525,0.017486
2021-09-08,-0.007708,-0.092239,0.016875,-0.165998,-0.049196,0.220608,0.027242,-0.056483,0.141029,-0.022973,-0.080180,-0.046794,0.021745,-0.003700,-0.149102,-0.068789,-0.094467,-0.065712,0.033445,0.126104,0.148810,0.119285,0.037991,0.107885,-0.083056,0.247830,-0.041973,-0.042573,-0.007169,0.061769
2021-09-09,0.026660,-0.067730,0.042410,-0.168033,-0.013837,0.206944,0.021196,-0.091861,0.159608,-0.007079,-0.079191,-0.028038,0.039129,-0.031075,-0.101131,-0.062973,-0.082126,-0.030124,0.013683,0.106014,0.127322,0.118203,0.073701,0.083930,-0.063836,0.240296,-0.072126,-0.088282,-0.003457,0.033562
2021-09-10,0.031855,-0.061257,0.029708,-0.171472,0.010332,0.206287,0.019440,-0.019686,0.178362,-0.036580,-0.076351,-0.035315,0.036449,-0.035423,-0.084694,-0.057914,-0.080752,-0.008045,0.003936,0.085585,0.136498,0.101686,0.112151,0.074233,-0.063230,0.237384,-0.108819,-0.084309,-0.043369,0.051152
2021-09-11,0.025657,-0.079035,0.038395,-0.175279,-0.028304,0.208439,0.028310,-0.008996,0.211846,-0.057147,-0.106827,-0.042612,0.035821,-0.025980,-0.080124,-0.076489,-0.098782,-0.020015,-0.012970,0.091211,0.130242,0.093371,0.102444,0.105341,-0.038363,0.224911,-0.087368,-0.059073,-0.033473,0.058657
2021-09-12,0.045204,-0.067081,0.060107,-0.180162,-0.011442,0.206779,0.009034,-0.045910,0.205313,-0.100279,-0.098378,-0.017377,0.013322,-0.028050,-0.078528,-0.033739,-0.080160,-0.020474,-0.011922,0.123842,0.138822,0.091567,0.084184,0.097717,-0.042285,0.235871,-0.105106,-0.037485,-0.010213,0.056344
2021-09-13,0.023552,-0.069604,0.082091,-0.173468,-0.052460,0.229888,-0.013070,-0.068000,0.184073,-0.088823,-0.117041,-0.035732,0.055364,-0.031479,-0.123060,-0.039385,-0.102310,-0.017157,0.015723,0.163654,0.125953,0.093537,0.124170,0.095781,-0.041233,0.225914,-0.137957,-0.047726,0.004409,0.052885
2021-09-14,0.047730,-0.093510,0.088301,-0.173994,-0.040224,0.197604,0.000218,-0.112342,0.199467,-0.088612,-0.110186,-0.053805,0.087060,-0.028243,-0.099408,-0.049687,-0.127001,0.005938,-0.014726,0.138413,0.107946,0.113521,0.096173,0.086760,-0.051719,0.221205,-0.144475,-0.041625,-0.012083,0.046102
2021-09-15,0.067866,-0.105335,0.078139,-0.161965,-0.054359,0.177904,-0.009756,-0.102748,0.187286,-0.114652,-0.128791,-0.042552,0.066256,-0.024795,-0.065297,-0.042787,-0.174608,-0.022745,-0.037481,0.139651,0.085074,0.115529,0.117532,0.116712,-0.023680,0.202381,-0.138761,-0.046183,0.027238,0.055075
2021-09-16,0.071683,-0.125901,0.081574,-0.136912,-0.067699,0.196463,-0.002087,-0.107831,0.188588,-0.101554,-0.162146,-0.019415,0.072201,-0.038659,-0.062037,-0.026164,-0.126137,-0.029948,-0.012822,0.129246,0.052931,0.096441,0.121040,0.141468,-0.045912,0.181013,-0.109822,-0.061239,0.026579,0.052086
2021-09-17,0.064920,-0.125945,0.066055,-0.124925,-0.045416,0.161009,0.000566,-0.070165,0.184865,-0.108387,-0.176637,-0.035119,0.063712,-0.052134,-0.054193,-0.033595,-0.124088,-0.053358,-0.038544,0.122756,0.013303,0.113640,0.126664,0.119755,-0.027808,0.181238,-0.109424,-0.052394,0.012042,0.059098
2021-09-18,0.086154,-0.136371,0.091013,-0.121680,-0.053237,0.148452,-0.010673,-0.078952,0.203294,-0.088362,-0.159424,0.000028,0.089974,-0.032243,-0.029001,-0.064864,-0.141644,-0.061995,-0.032414,0.149008,0.006054,0.139688,0.122860,0.128362,-0.033807,0.207664,-0.070056,-0.061412,-0.002776,0.072106
2021-09-19,0.073929,-0.130197,0.124468,-0.126523,-0.038503,0.164499,-0.016372,-0.052857,0.241468,-0.115580,-0.132312,0.001947,0.096450,-0.013149,-0.018997,-0.053669,-0.102326,-0.092024,-0.048790,0.154196,-0.008557,0.130700,0.083386,0.157331,-0.019888,0.203754,-0.062126,-0.044502,-0.023819,0.057189
2021-09-20,0.085103,-0.114922,0.151165,-0.104486,-0.065140,0.191502,-0.029992,-0.054199,0.254126,-0.108913,-0.135662,-0.034859,0.095756,-0.019806,0.016154,-0.037441,-0.075157,-0.112145,-0.053849,0.189323,0.014572,0.114776,0.075133,0.150844,-0.030195,0.155078,-0.106873,-0.041902,-0.063022,0.064578
2021-09-21,0.036240,-0.107488,0.139878,-0.108430,-0.068837,0.216448,-0.023748,-0.076660,0.251117,-0.116773,-0.147752,-0.006962,0.136229,0.008880,0.031058,-0.021814,-0.058848,-0.091904,-0.055225,0.182725,0.022302,0.114068,0.026666,0.091336,-0.017742,0.124787,-0.090155,-0.052378,-0.077997,0.061887
2021-09-22,0.039441,-0.134639,0.122502,-0.115404,-0.070554,0.223099,-0.013551,-0.064387,0.272545,-0.100388,-0.137137,0.042012,0.126370,0.010664,0.010223,-0.045990,-0.045340,-0.075968,-0.009979,0.182324,0.025489,0.084838,0.035926,0.091844,-0.018865,0.117239,-0.114012,-0.064316,-0.061800,0.045848
2021-09-23,0.049582,-0.139653,0.105960,-0.071328,-0.058009,0.222966,0.026842,-0.056538,0.254525,-0.095567,-0.145315,0.032174,0.126799,0.048971,-0.054663,-0.056708,-0.002103,-0.127340,0.028743,0.171280,0.009631,0.110088,0.040399,0.078722,-0.033170,0.103731,-0.096882,-0.060561,-0.060786,0.065544
2021-09-24,0.041217,-0.124654,0.119054,-0.088858,-0.037016,0.227961,0.016996,-0.024573,0.284938,-0.064621,-0.144273,0.003185,0.124896,0.059955,-0.052038,-0.049970,-0.005068,-0.166268,0.029149,0.168487,0.010662,0.150075,0.008794,0.047071,-0.059609,0.108749,-0.091546,-0.091391,-0.085384,0.070563
2021-09-25,0.045191,-0.146132,0.157989,-0.051884,-0.015245,0.234132,-0.002765,-0.004266,0.264183,-0.072068,-0.129397,-0.004671,0.149193,0.047366,-0.043765,-0.053289,-0.009520,-0.125774,0.016410,0.192200,0.000417,0.150149,-0.007137,0.082612,-0.051202,0.083685,-0.108383,-0.098183,-0.073145,0.046281
2021-09-26,0.039214,-0.120582,0.138656,-0.076974,0.012926,0.252550,-0.008701,-0.009551,0.259072,-0.049491,-0.158126,-0.024530,0.148648,0.033812,-0.050960,-0.074950,-0.010273,-0.119780,0.028916,0.189381,0.013083,0.120734,-0.019954,0.059846,-0.022090,0.090409,-0.114847,-0.123590,-0.096618,0.070985
2021-09-27,0.056064,-0.125270,0.117890,-0.095002,-0.003634,0.252451,-0.007743,0.027187,0.242340,-0.047214,-0.162831,-0.036170,0.176976,0.054441,-0.010274,-0.060336,-0.034049,-0.111112,0.017352,0.210097,0.029187,0.110285,-0.040501,0.015058,-0.024091,0.104977,-0.124602,-0.128156,-0.069450,0.078185
2021-09-28,0.025893,-0.138172,0.113244,-0.080459,-0.010161,0.224802,0.007260,0.038254,0.204009,-0.023416,-0.150481,-0.046804,0.168897,0.073740,-0.006168,-0.079163,-0.049164,-0.146928,0.010780,0.233244,0.029047,0.144352,-0.031179,0.005002,-0.045532,0.077192,-0.150056,-0.110490,-0.080507,0.072370
2021-09-29,0.040691,-0.143434,0.086142,-0.098650,-0.025064,0.199140,-0.015848,0.017910,0.217378,-0.031812,-0.165338,-0.070772,0.170537,0.062681,0.011204,-0.089505,-0.069665,-0.139268,0.003955,0.216157,0.068363,0.136537,-0.030855,0.021702,-0.072758,0.079964,-0.108699,-0.117096,-0.085677,0.027432
2021-09-30,0.004005,-0.114136,0.113029,-0.107405,0.012892,0.208340,-0.015295,0.033760,0.235539,-0.064275,-0.130514,-0.072049,0.140083,0.044586,-0.039309,-0.093018,-0.046413,-0.109650,0.003325,0.187620,0.042664,0.137442,-0.049873,0.019019,-0.094430,0.078619,-0.121575,-0.124370,-0.066106,0.009455
2021-10-01,-0.025441,-0.126319,0.106591,-0.108316,0.012953,0.162862,-0.039085,-0.007131,0.242666,-0.108707,-0.176720,-0.088240,0.139521,0.033856,-0.036520,-0.120478,-0.059122,-0.099945,0.019666,0.172548,0.025608,0.126181,-0.042185,-0.000300,-0.078964,0.090844,-0.105994,-0.103502,-0.072717,0.016532
2021-10-02,-0.044425,-0.101875,0.090779,-0.077072,0.064687,0.157424,-0.029188,-0.010314,0.229756,-0.143791,-0.175081,-0.076480,0.100335,0.080607,-0.049484,-0.127919,-0.089080,-0.106072,0.011577,0.199728,-0.011469,0.125405,-0.022361,-0.018600,-0.064701,0.092151,-0.103149,-0.107163,-0.085396,0.010097
2021-10-03,-0.061326,-0.084208,0.080009,-0.082762,0.015630,0.193804,-0.032483,0.000703,0.257929,-0.153101,-0.190043,-0.059860,0.105822,0.096357,-0.013178,-0.130002,-0.119466,-0.110939,0.014123,0.229748,-0.020004,0.087763,-0.047561,-0.011906,-0.052778,0.055667,-0.117261,-0.127693,-0.102614,0.036948
2021-10-04,-0.050054,-0.097172,0.082909,-0.052753,-0.000321,0.179717,-0.018062,0.013912,0.229074,-0.143388,-0.176183,-0.087875,0.088212,0.105069,-0.058824,-0.115670,-0.091697,-0.113976,0.008084,0.247082,-0.014731,0.064645,-0.049687,0.005657,-0.035506,0.051766,-0.113466,-0.119718,-0.121700,0.040556
2021-10-05,-0.060907,-0.093224,0.086606,-0.051848,-0.003477,0.181478,-0.013991,0.034784,0.219868,-0.138116,-0.210799,-0.087454,0.112124,0.128055,-0.065838,-0.126162,-0.104789,-0.129472,0.016406,0.268197,-0.007779,0.023502,-0.050710,0.012765,-0.026320,0.061386,-0.100656,-0.130821,-0.160686,0.021791
2021-10-06,-0.103340,-0.082582,0.050334,-0.048270,0.033476,0.190841,-0.028793,0.022305,0.232751,-0.142376,-0.226743,-0.060739,0.143092,0.124710,-0.060996,-0.131624,-0.112349,-0.121960,0.015994,0.261751,-0.011492,0.083048,-0.070719,0.010838,-0.019837,0.043144,-0.102920,-0.103588,-0.168306,0.038527
2021-10-07,-0.093147,-0.084472,0.045583,-0.044212,0.012622,0.203805,-0.018227,0.021959,0.221398,-0.165039,-0.208801,-0.060823,0.125442,0.109143,-0.052962,-0.118351,-0.130911,-0.134692,0.003274,0.264149,-0.026519,0.079558,-0.061951,0.018841,-0.035157,0.052094,-0.101009,-0.105692,-0.181212,0.036603
2021-10-08,-0.098593,-0.094643,0.027803,-0.063882,0.026252,0.191022,0.022057,0.018805,0.175249,-0.162514,-0.201129,-0.057692,0.150678,0.093455,-0.026270,-0.119259,-0.142816,-0.108495,0.014176,0.244424,-0.008082,0.029214,-0.064033,0.021395,-0.036120,0.071785,-0.080668,-0.113443,-0.174918,0.038986
2021-10-09,-0.084728,-0.111074,0.012960,-0.038645,0.023442,0.203711,0.041123,0.009882,0.189087,-0.170289,-0.210473,-0.044425,0.121319,0.063224,-0.027337,-0.110862,-0.159679,-0.088286,-0.017978,0.211675,-0.028837,0.014195,-0.050487,0.026960,-0.043995,0.051978,-0.083567,-0.103558,-0.161920,0.031932
2021-10-10,-0.086935,-0.083703,-0.005699,-0.042367,0.037955,0.202701,0.065436,0.014922,0.188842,-0.122806,-0.219345,-0.041330,0.129080,0.027982,-0.004084,-0.108274,-0.188750,-0.118270,-0.029859,0.203307,-0.040122,0.018329,-0.046355,0.008865,-0.081329,0.051605,-0.053487,-0.091949,-0.171146,0.046014
2021-10-11,-0.071984,-0.050402,0.005065,-0.074956,0.040362,0.231468,0.090444,0.012907,0.177983,-0.125899,-0.234964,-0.075549,0.115449,0.038868,-0.010282,-0.136641,-0.210182,-0.113677,-0.036430,0.224318,0.000546,-0.001817,-0.046708,0.029710,-0.055697,0.049093,-0.077034,-0.088665,-0.180110,0.036645
2021-10-12,-0.050358,-0.038055,0.005344,-0.089575,0.020976,0.215418,0.110241,-0.001975,0.167699,-0.128485,-0.223107,-0.107624,0.121850,0.041524,0.004469,-0.142638,-0.202304,-0.070233,-0.053744,0.224964,-0.024782,-0.015456,-0.064702,0.040006,-0.053973,0.028375,-0.057958,-0.056297,-0.180891,0.017019
2021-10-13,-0.067438,-0.034788,0.028139,-0.063977,0.023679,0.206244,0.115606,0.010286,0.178694,-0.106155,-0.233569,-0.107351,0.145665,-0.008455,0.003668,-0.149219,-0.173782,-0.082303,-0.018963,0.225093,-0.032828,-0.049747,-0.055724,0.041420,-0.063032,0.003150,-0.111816,-0.045631,-0.174992,-0.007592
2021-10-14,-0.098105,-0.017101,0.027381,-0.028468,0.037425,0.219534,0.122820,0.010797,0.192573,-0.087378,-0.243111,-0.107668,0.143256,-0.012237,0.040160,-0.156570,-0.159544,-0.032970,-0.041033,0.252300,-0.075276,-0.049057,-0.052561,0.010872,-0.025822,0.010888,-0.057304,-0.092868,-0.173490,0.001004
2021-10-15,-0.067157,-0.021589,0.034254,-0.021876,0.026576,0.241323,0.132119,-0.002684,0.198983,-0.077978,-0.221106,-0.095442,0.136019,-0.014075,0.050123,-0.145965,-0.173763,-0.009031,-0.049719,0.245554,-0.100760,-0.068677,-0.048760,0.000774,-0.056837,-0.012096,-0.067637,-0.044659,-0.186864,-0.015935
2021-10-16,-0.040467,-0.049898,0.047290,-0.027982,0.021517,0.235273,0.133593,-0.023065,0.228667,-0.069403,-0.229644,-0.091594,0.109306,-0.013714,0.048203,-0.131111,-0.172561,0.009468,-0.023494,0.228823,-0.105534,-0.073569,-0.028252,0.017673,-0.068238,-0.005156,-0.053110,-0.073680,-0.184230,-0.011649
2021-10-17,-0.063027,-0.034302,0.064298,-0.020122,0.033242,0.255647,0.150885,-0.001223,0.242551,-0.080455,-0.254396,-0.103951,0.135724,0.015895,0.018521,-0.121526,-0.184873,0.010434,0.008637,0.223699,-0.090390,-0.088049,0.002319,-0.007181,-0.076865,-0.010123,-0.039628,-0.070141,-0.174302,-0.001875
2021-10-18,-0.066042,-0.026680,0.022734,-0.048117,0.052371,0.254110,0.170853,0.001996,0.228443,-0.070774,-0.209127,-0.120986,0.123811,-0.035071,0.019265,-0.110737,-0.164478,0.016162,0.015435,0.215801,-0.102039,-0.082195,-0.017722,0.005956,-0.053334,-0.046430,-0.027368,-0.082383,-0.170868,0.023588
2021-10-19,-0.094890,-0.030430,0.056020,-0.058983,0.026769,0.275372,0.143291,-0.022462,0.212811,-0.088603,-0.227003,-0.136112,0.112621,-0.065535,0.036401,-0.124782,-0.176567,0.046200,0.017248,0.205133,-0.067248,-0.073620,0.006720,0.000727,-0.028751,-0.083660,-0.061958,-0.067859,-0.133208,0.041743
2021-10-20,-0.098742,-0.026018,0.087355,-0.053554,0.016573,0.257319,0.159398,-0.036135,0.157347,-0.072843,-0.201615,-0.140048,0.105164,-0.051842,0.039829,-0.139637,-0.167114,0.066118,0.033608,0.207047,-0.048271,-0.047392,-0.032457,-0.016935,-0.037597,-0.089875,-0.036277,-0.075323,-0.139825,0.040567
2021-10-21,-0.067552,-0.027177,0.104490,-0.101121,0.028979,0.234881,0.133194,-0.039848,0.149895,-0.085127,-0.221935,-0.141543,0.089949,-0.047033,0.023490,-0.183106,-0.156101,0.049202,0.061603,0.200301,-0.047941,-0.071944,-0.073612,-0.026176,-0.022562,-0.108319,-0.090376,-0.079219,-0.153680,0.034489
2021-10-22,-0.033551,-0.035580,0.111056,-0.084811,0.037391,0.237982,0.085538,-0.021238,0.122996,-0.101667,-0.231406,-0.137774,0.090156,-0.039246,0.060189,-0.196815,-0.170991,0.060776,0.046163,0.225024,-0.052156,-0.083479,-0.055495,-0.035245,-0.009268,-0.096603,-0.094221,-0.085631,-0.139312,0.016773
2021-10-23,-0.061295,-0.048141,0.085133,-0.110607,0.023713,0.237374,0.121682,-0.008774,0.107962,-0.133093,-0.248766,-0.147571,0.114547,-0.030736,0.055471,-0.207228,-0.137293,0.040848,0.079746,0.242695,-0.038104,-0.044205,-0.024813,-0.046223,-0.004153,-0.057622,-0.082997,-0.073386,-0.113585,0.027721
2021-10-24,-0.099461,-0.039747,0.099650,-0.091727,0.023527,0.254206,0.121419,0.018456,0.105840,-0.120530,-0.273509,-0.152084,0.142275,-0.003443,0.047942,-0.212451,-0.110087,0.052437,0.069575,0.310870,0.006526,-0.064427,-0.013378,-0.050607,0.007444,-0.048055,-0.099099,-0.077358,-0.125858,0.038176
2021-10-25,-0.094876,-0.060487,0.078416,-0.077206,0.043170,0.284433,0.093714,0.002312,0.136448,-0.153542,-0.293871,-0.184654,0.160358,-0.039809,0.052726,-0.200692,-0.097431,0.041957,0.062144,0.289477,0.011144,-0.039495,-0.031433,-0.049445,-0.003248,-0.068721,-0.103865,-0.050426,-0.141704,0.042899
2021-10-26,-0.112656,-0.061172,0.108039,-0.073984,0.045967,0.279713,0.122522,-0.004008,0.138635,-0.167695,-0.293338,-0.168934,0.161241,-0.051309,0.028308,-0.175015,-0.071685,0.011806,0.074703,0.301770,-0.007536,-0.035797,0.006413,-0.043501,-0.011439,-0.078547,-0.105824,-0.037119,-0.125373,0.061245
2021-10-27,-0.117763,-0.061585,0.122057,-0.081411,0.065899,0.271720,0.103999,-0.034656,0.137787,-0.139104,-0.314430,-0.175498,0.157685,-0.076219,0.022200,-0.109476,-0.069658,0.028114,0.093139,0.328094,0.046221,-0.039256,-0.020904,-0.026038,-0.023702,-0.038566,-0.089719,-0.043289,-0.139585,0.052484
2021-10-28,-0.105028,-0.080851,0.076525,-0.056147,0.110759,0.285938,0.110996,-0.019873,0.089719,-0.167394,-0.289080,-0.144429,0.146136,-0.110128,0.046987,-0.117542,-0.110450,0.024505,0.103047,0.309570,0.033005,-0.022723,0.003753,0.009650,-0.045054,-0.016126,-0.086045,-0.043516,-0.139659,0.089886
2021-10-29,-0.088468,-0.069220,0.053112,-0.044660,0.103559,0.290262,0.132131,-0.033589,0.071349,-0.151997,-0.269089,-0.154358,0.143582,-0.072537,0.072498,-0.112836,-0.115687,0.046914,0.100375,0.364992,0.086249,-0.010661,-0.032216,0.027088,-0.059703,-0.040022,-0.053528,-0.063685,-0.159237,0.091775
2021-10-30,-0.077652,-0.079736,0.044097,-0.002763,0.131441,0.309111,0.142070,-0.068844,0.061477,-0.163228,-0.256877,-0.178388,0.165221,-0.074656,0.086681,-0.106619,-0.084913,0.037705,0.090755,0.337191,0.059737,-0.019195,-0.036264,0.018397,-0.058709,-0.018956,-0.044221,-0.067201,-0.179681,0.053577
2021-10-31,-0.064827,-0.105027,0.049638,-0.007754,0.130756,0.275551,0.141086,-0.071933,0.026983,-0.145426,-0.264433,-0.170092,0.151274,-0.072437,0.061115,-0.062300,-0.104475,0.016983,0.099817,0.327104,0.091322,-0.034479,-0.067909,0.021043,-0.022113,0.008517,-0.047027,-0.040939,-0.145892,0.007417
2021-11-01,-0.080180,-0.122025,0.053260,0.031745,0.134404,0.271579,0.177807,-0.090109,0.014032,-0.125934,-0.279054,-0.185037,0.156594,-0.085689,0.056328,-0.039045,-0.100435,0.011949,0.076479,0.329610,0.072143,-0.017313,-0.085234,0.007654,-0.015862,0.014806,-0.062437,-0.041473,-0.143426,-0.013796
2021-11-02,-0.074986,-0.122920,0.067070,0.050490,0.122969,0.282001,0.198469,-0.094076,0.006830,-0.123841,-0.257128,-0.194074,0.140670,-0.089990,0.093593,-0.061764,-0.112914,-0.020792,0.083163,0.322608,0.056219,-0.020667,-0.105855,-0.010357,-0.038486,-0.000909,-0.042666,-0.027937,-0.173576,0.007889
2021-11-03,-0.090688,-0.123397,0.053103,0.065658,0.112383,0.296278,0.197972,-0.093652,-0.016488,-0.142921,-0.247947,-0.195397,0.155763,-0.047808,0.107160,-0.092192,-0.132117,-0.022267,0.088852,0.330260,0.068909,-0.019911,-0.084685,-0.035537,-0.077882,0.019461,-0.043508,-0.057520,-0.162849,0.028551
2021-11-04,-0.067854,-0.109595,0.052947,0.040061,0.080765,0.306173,0.181864,-0.074165,-0.039115,-0.123840,-0.247028,-0.198461,0.181593,-0.008227,0.073186,-0.099835,-0.134566,-0.021463,0.077274,0.289814,0.049814,-0.027055,-0.107346,-0.016230,-0.062312,0.052040,0.003562,-0.049409,-0.182849,-0.006852
2021-11-05,-0.036569,-0.114525,0.048207,0.059316,0.068092,0.267229,0.164925,-0.113860,-0.040712,-0.147933,-0.227241,-0.173354,0.166856,-0.027696,0.067447,-0.119010,-0.126172,-0.007779,0.100433,0.265554,0.057658,-0.014520,-0.123111,-0.036076,-0.040372,0.032718,-0.003393,-0.025818,-0.199594,-0.020536
2021-11-06,-0.039078,-0.124851,0.057207,0.084128,0.084309,0.265691,0.141875,-0.131782,-0.059117,-0.155440,-0.236893,-0.155413,0.153619,-0.024836,0.051516,-0.103444,-0.099736,0.015766,0.097982,0.241932,0.074556,-0.014376,-0.121674,-0.054650,-0.038279,0.046583,0.052181,-0.017923,-0.215424,-0.027857
2021-11-07,-0.034222,-0.143088,0.081626,0.063065,0.069192,0.224195,0.156181,-0.101820,-0.037573,-0.176374,-0.209221,-0.155206,0.137717,0.011883,0.077898,-0.040509,-0.076899,-0.011910,0.138594,0.235854,0.075494,0.018991,-0.110649,-0.029473,-0.032118,0.054175,0.045277,-0.049051,-0.229670,-0.023893
2021-11-08,-0.059092,-0.131816,0.087365,0.083219,0.068702,0.233753,0.114217,-0.109726,-0.026248,-0.177316,-0.201283,-0.171891,0.128656,-0.004397,0.094021,-0.055992,-0.101444,-0.027116,0.130574,0.251438,0.085878,0.017597,-0.098024,-0.035368,-0.044542,0.025919,0.067406,-0.034977,-0.222512,-0.000537
2021-11-09,-0.044885,-0.126601,0.075148,0.057790,0.091074,0.260656,0.108431,-0.088296,0.003737,-0.165106,-0.208856,-0.143345,0.121874,0.023902,0.109318,-0.040084,-0.096694,-0.041177,0.127975,0.233336,0.044611,-0.017831,-0.110632,-0.039348,0.004222,0.023858,0.076219,-0.038512,-0.252991,0.014099
2021-11-10,-0.049476,-0.109436,0.098109,0.077213,0.087463,0.259085,0.095607,-0.104229,-0.001445,-0.175927,-0.225822,-0.186230,0.108685,0.004121,0.117426,-0.030125,-0.078657,-0.049677,0.079377,0.197787,0.073053,-0.053163,-0.156866,-0.036990,-0.024588,0.005620,0.062708,-0.034516,-0.277863,-0.029063
2021-11-11,-0.080622,-0.145000,0.090476,0.092235,0.081635,0.247331,0.082277,-0.120195,0.004441,-0.199170,-0.225459,-0.188760,0.102568,0.014882,0.130846,-0.066642,-0.079576,-0.064563,0.094637,0.203610,0.089358,-0.058376,-0.134738,-0.019420,-0.053877,-0.028612,0.060099,-0.053113,-0.268909,-0.058876
2021-11-12,-0.074824,-0.161543,0.100486,0.085314,0.089345,0.222806,0.084795,-0.145938,-0.005733,-0.205306,-0.232692,-0.191654,0.055180,0.016151,0.124004,-0.051143,-0.111631,-0.043877,0.056590,0.215713,0.098667,-0.059123,-0.104790,-0.052972,-0.059771,-0.024468,0.077324,-0.045416,-0.272803,-0.049132
2021-11-13,-0.080066,-0.192931,0.107433,0.087189,0.075157,0.208782,0.081188,-0.174455,-0.020322,-0.171521,-0.241168,-0.195026,0.030791,0.024604,0.113773,-0.049867,-0.116429,-0.083478,0.047198,0.208091,0.090880,-0.036169,-0.063748,-0.042324,-0.080553,0.004376,0.057515,-0.011574,-0.254734,-0.042872
2021-11-14,-0.088073,-0.197231,0.122791,0.081631,0.077565,0.220150,0.086493,-0.145961,-0.040404,-0.190096,-0.205514,-0.202369,0.038720,0.026044,0.101092,-0.075879,-0.088594,-0.099788,0.066848,0.186617,0.084024,-0.055700,-0.073162,-0.036960,-0.100732,-0.003259,0.062737,0.007802,-0.260965,-0.070028
2021-11-15,-0.080227,-0.163390,0.103616,0.085262,0.092050,0.202582,0.068919,-0.156015,-0.018714,-0.196224,-0.186891,-0.187339,0.037722,0.019410,0.080453,-0.026364,-0.073949,-0.138061,0.061867,0.169298,0.079233,-0.016992,-0.112353,-0.015734,-0.091473,0.024793,0.067581,-0.021472,-0.265255,-0.104091
2021-11-16,-0.035054,-0.160317,0.082208,0.079048,0.108259,0.206195,0.092941,-0.152098,-0.020822,-0.225184,-0.205076,-0.194165,0.062916,-0.003374,0.088115,-0.009506,-0.055576,-0.145079,0.042429,0.152356,0.072877,-0.016166,-0.094365,-0.018853,-0.059929,0.021935,0.053356,-0.044218,-0.221032,-0.084586
2021-11-17,-0.038083,-0.126443,0.107750,0.076947,0.121772,0.200414,0.125421,-0.148804,-0.051022,-0.218883,-0.203998,-0.188212,0.064273,-0.008219,0.090273,-0.002762,-0.062580,-0.151252,0.046835,0.133442,0.053828,-0.004587,-0.139851,-0.020733,-0.071048,0.031328,-0.001998,-0.065921,-0.206805,-0.084063
2021-11-18,-0.035986,-0.129617,0.097627,0.095053,0.124737,0.176725,0.128093,-0.142773,-0.060663,-0.248375,-0.236740,-0.192191,0.073521,-0.006940,0.096153,-0.037078,-0.064721,-0.144083,0.043094,0.155747,0.050392,-0.033246,-0.155622,-0.041474,-0.088725,0.033941,0.005851,-0.069962,-0.210464,-0.062141
